,index,content,type,label
3820,51434,"<p>如图是一次数学活动课制作的一个转盘，盘面被等分成四个扇形区域，并分别标有数字$$-1$$，$$0$$，$$1$$，$$2$$．若转动转盘两次，每次转盘停止后记录指针所指区域的数字(当指针价好指在分界线上时，不记，重转)，则记录的两个数字都是正数的概率为(　　)</p>
<p><img alt="""" height=""140"" src=""https://taltools.speiyou.com"" width=""140"" /></p>
解析：
<p>解：画树状图得：</p>
<p><img alt="""" height=""154"" src=""https://taltools.speiyou.com"" width=""425"" /></p>
<p>$$\because $$共有$$16$$种等可能的结果，两个数字都是正数的有$$4$$种情况，</p>
<p>$$\therefore $$两个数字都是正数的概率是：$$\frac{4}{16}=\frac{1}{4}$$．</p>
<p>故选：C．</p>",普通题,树形图
3821,22887,"<p>某中学决定再次购进$$A$$、$$B$$两种品牌的消毒剂共$$50$$瓶．恰逢此商场对两种品牌消毒剂售价进行调整：$$A$$品牌消毒剂的售价比第一次购买时提高了$$8\%$$，$$B$$品牌消毒剂按第一次购买时售价的$$9$$折出售．如果这所中学此次购买$$A$$，$$B$$两种品牌消毒剂的总费用不超过$$3240$$元，那么该中学此次最多可购买多少瓶$$B$$品牌消毒剂？</p>
解析：
<p>设此次可购买$$a$$个$$B$$品牌消毒剂，则购进$$A$$牌消毒剂$$(50-a)$$个，由题意得</p>
<p>$$50\times (1+8\%)(50-a)+80\times 0.9a\leqslant 3240$$，</p>
<p>解得$$a\leqslant 30$$，</p>
<p>∵$$a$$是整数，</p>
<p>&there4;$$a$$最大等于$$30$$，</p>
<p>故该中学此次最多可购买$$30$$个$$B$$品牌消毒剂．</p>",普通题,分式方程的经济问题
3822,21683,"<p>求出&ldquo;最喜欢篮球&rdquo;部分的扇形的中心角度数．</p>
解析：
<p>$$360{}^\circ \times \left( 1-20\%-10\%-30\% \right)=144{}^\circ $$，</p>
<p>答：&ldquo;最喜欢篮球&rdquo;部分的扇形的中心角度数为 $$144{}^\circ $$．</p>",普通题,统计图综合应用
3823,19287,"<p>为打造初中教辅精品，北京曲一线图书策划有限公司于$$2019$$年$$5$$月$$11$$日再次召开初中主编研讨会，会间休息时，安徽籍主编每人都和其他每一个人合照了一张双人照，共照了双人照$$36$$张，则安徽籍主编的人数是（ &nbsp; ）．</p>
解析：
<p>设安徽籍主编有$$x$$人，则共照双人照$$\frac{1}{2}x\left( x-1 \right)$$张，</p>
<p>根据题意，得$$\frac{1}{2}x\left( x-1 \right)=36$$．</p>
<p>整理，得$${{x}^{2}}-x-72=0$$．</p>
<p>解得$${{x}_{1}}=9$$，$${{x}_{2}}=-8$$（不合题意，舍去）．</p>
<p>故选$$\text{A}$$．</p>
",普通题,一元一次方程的和差倍分
3824,10622,"<p>水池中的水位在某天$$8$$个不同时间测得记录如下(规定上升为正，单位：厘米)：$$+3,-6,-1,+5,-4,+2,-3,-2$$，那么，这天水池中水位最终的变化情况是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>解：$$\left( +3 \right)+\left( -6 \right)+\left( -1 \right)+\left( +5 \right)+\left( -4 \right)+\left( +2 \right)+\left( -3 \right)+\left( -2 \right)=-6$$(厘米)．</p>
<p>因此，水位最终下降了$$6$$厘米．</p>",普通题,有理数加减法与实际问题
3825,10425,"<p>已知$$\left| ab+2 \right|+\left| a+1 \right|=0$$，求$$\frac{1}{\left( a-1 \right)\left( b+1 \right)}+\frac{1}{\left( a-2 \right)\left( b+2 \right)}+\cdots +\frac{1}{\left( a-1994 \right)\left( b+1994 \right)}$$的值</p>
解析：
<p>由$$\left| ab+2 \right|+\left| a+1 \right|=0$$得$$a=-1$$，$$b=2$$</p>
<p>所以$$\frac{1}{\left( a-1 \right)\left( b+1 \right)}+\frac{1}{\left( a-2 \right)\left( b+2 \right)}+\cdots +\frac{1}{\left( a-1994 \right)\left( b+1994 \right)}$$</p>
<p>$$=-\frac{1}{2\times 3}-\frac{1}{3\times 4}-\cdots -\frac{1}{1995\times 1996}$$</p>
<p>$$=-\frac{997}{1996}$$</p>",普通题,绝对值的非负性
3826,30119,"<p>如图，$$\angle AOC$$和$$\angle BOD$$都是直角，如果$$\angle DOC=28{}^\circ $$，那么$$\angle AOB$$的度数是（ &nbsp; ）．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""98"" src=""https://taltools.speiyou.com"" width=""141"" /></p>
解析：
<p>∵$$\angle AOC=\angle DOB=90{}^\circ $$，$$\angle DOC=28{}^\circ $$，</p>
<p>&there4;$$\angle AOB=\angle AOC+\angle DOB-\angle DOC=90{}^\circ +90{}^\circ -28{}^\circ =152{}^\circ $$．</p>
<p>故选$$\text{C}$$．</p>",普通题,角的和差的计算与证明-不需要分类讨论
3827,18976,"<p>已知$$\triangle ABC$$的内角满足$$\left| \sqrt{3}\tan A-3 \right|+\sqrt{\sqrt{2}\cos B-1}=0$$，则$$\angle C=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;度．</p>
解析：
<p>解：由题意，得$$\begin{cases} \sqrt{3}\tan A-3=0 \\\sqrt{2}\cos B-1=0 \\\end{cases}$$，</p>
<p>解得$$\angle A=60{}^\circ ,\angle B=45{}^\circ $$，</p>
<p>$$\angle C=180{}^\circ -\angle A-\angle B=75{}^\circ $$，</p>
<p>故答案为：$$75$$．</p>",普通题,解直角三角形的综合应用
3828,23872,"<p>如果向东走$$2$$米可记作$$+2$$，那么向西走$$3$$米可记作&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>向东记为$$+2$$，则向西记为$$-3$$．</p>",普通题,相反意义的量
3829,39187,"<p>为改善生态环境，植树节七年级参加植树活动，学校将一批树苗按下列原则分配到各班，七年级（$$1$$）班取走了$$100$$棵，又取走余下的$$\frac{1}{10}$$，七年级（$$2$$）班取走了$$200$$棵，又取走余下的去$$\frac{1}{10}$$，$$\cdots $$，如此下去，最后全部树苗被各班取完，而且各班所得的树苗相等，问共有多少棵树苗？七年级有多少个班？</p>
解析：
<p>设共有$$x$$棵树苗．</p>
<p>根据题意，得$$100+\frac{1}{10}(x-100)=200+\frac{1}{10}\left[ x-100-\frac{1}{10}(x-100)-200 \right]$$，</p>
<p>解得$$x=8100$$．</p>
<p>所以每班可以分得树苗：$$100+\frac{1}{10}\times (8100 -100)=90$$（棵）．</p>
<p>七年级共有班：$$8100\div 900=9$$（个）．</p>
<p>答：共有$$8100$$棵树苗，七年级有$$9$$个班．</p>",普通题,一元一次方程的和差倍分
3830,44537,"<p>求该抛物线所对应的函数解析式．</p>
解析：
<p>$$(1,0)$$，$$(5,0)$$代入$$y=a{{x}^{2}}+bx+5$$中得：$$y={{x}^{2}}-6x+5$$．</p>",普通题,二次函数一般式
3831,47338,"<p>用适当的方法解方程：$$2x={{x}^{2}}$$．</p>
解析：
<p>解：$${{x}^{2}}-2x=0$$， </p>
<p>$$x\left( x-2 \right)=0$$， </p>
<p>$$x=0$$或$$x-2=0$$， </p>
<p>所以$${{x}_{1}}=0$$，$${{x}_{2}}=2$$．</p>",普通题,因式分解法求一元二次方程的根
3832,58035,"<p>每千克核桃应降价多少元？</p>
解析：
<p>设每千克核桃应降价$$x$$元，</p>
<p>$$(60-x-40)\left( 100+\frac{x}{1}\times 20 \right)=2240$$，</p>
<p>解得，$${{x}_{1}}=4$$，$${{x}_{2}}=6$$，</p>
<p>即每千克核桃应降价$$4$$元或$$6$$元．</p>
<p>在平均每天获利不变的情况下，为尽可能让利于顾客，赢得市场，该店应按原售价的几折销售？</p>
解析：
<p>由（$$1$$）可知每千克核桃可降价$$4$$元或$$6$$元，</p>
<p>∵要尽可能让利于顾客，</p>
<p>&there4;每千克核桃应降价$$6$$元，此时售价为：$$60-6=54$$（元），</p>
<p>$$\frac{54}{60}\times 10=9$$，</p>
<p>即该店应按原价的九折出售．</p>",复合题,一元二次方程的利润问题
3833,4741,"<p>计算：$$ \sqrt{6}+ \sqrt{2}+ \sqrt{6} \times \sqrt{3}- \frac{1}{ \sqrt{3}}$$．</p>
解析：
<p>原式$$ = \sqrt{6}+ \sqrt{2}+ \sqrt{6 \times 3}- \frac{ \sqrt{3}}{3}$$</p>
<p>$$= \sqrt{6}+ \sqrt{2}+3 \sqrt{2}- \frac{ \sqrt{3}}{3}$$</p>
<p>$$= \sqrt{6}+4 \sqrt{2}- \frac{ \sqrt{3}}{3}$$．</p>",普通题,二次根式的四则混合运算
3834,29301,"<p>未来三年，国家将投入$$8450$$亿元用于缓解群众&ldquo;看病难、看病贵&rdquo;的问题．将$$8450$$亿元用科学记数法表示为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;亿元．</p>

解析：
<p>$$8450=8.45\times {{10}^{3}}$$．</p>
<p>故答案为：$$8.45\times {{10}^{3}}$$．</p>",普通题,科学记数法：表示较大的数
3835,48123,"<p>用一根长$$12$$厘米的铁丝围成长方形或正方形（接头处忽略不计），有&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;种不同的围法（边长取整厘米数）．其中的面积最大是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;平方厘米．</p>
解析：
<p>根据以上分析知围法有：</p>
<p>①长是$$5$$厘米，宽是$$1$$厘米的长方形，</p>
<p>②长是$$4$$厘米，宽是$$2$$厘米的长方形，</p>
<p>③长是$$3$$厘米，宽是$$3$$厘米的正方形．</p>
<p>它们的面积分别是：</p>
<p>$$5\times1=5$$（平方厘米），</p>
<p>$$4\times2=8$$（平方厘米），</p>
<p>$$3\times3=9$$（平方厘米）∙</p>",普通题,矩形的周长与面积
3836,23969,"<p>如下图，矩形$$ABCD$$的边长分别为$$AB=10$$，$$BC=8$$，则图中五个小矩形的周长之和为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""141"" src=""https://taltools.speiyou.com"" width=""164"" /></p>
解析：
<p>通过小长方形的边长平移得到所以小矩形的周长相当于大矩形的周长，所以周长之和为$$(10+8)\times 2=36$$．</p>
",普通题,矩形的性质
3837,52127,"<p>求证：$$BC$$是⊙$$O$$的切线．</p>
解析：
<p>如图$$1$$，连接$$OD$$，</p>
<p><img alt="""" data=""https://taltools.speiyou.com"" height=""153"" src=""https://taltools.speiyou.com"" width=""190"" /></p>
<p>∵$$AD$$平分$$\angle BAC$$，</p>
<p>&there4;$$\angle BAD=\angle CAD$$，</p>
<p>∵$$OA=OD$$，</p>
<p>&there4;$$\angle ODA=\angle OAD$$，</p>
<p>&there4;$$\angle ODA=\angle CAD$$，</p>
<p>&there4;$$OD//AC$$，</p>
<p>∵$$\angle ODC=\angle C=90{}^\circ $$，</p>
<p>&there4;$$OD\bot BC$$，</p>
<p>即$$BC$$为⊙$$O$$的切线．</p>",普通题,切线的判定定理
3838,7864,"<p>在数轴上标出以下各点，并把各点所表示的数按从小到大的顺序排列</p>
<p style=""text-align: right;""><img alt="""" data=""https://taltools.speiyou.com"" height=""39"" src=""https://taltools.speiyou.com"" width=""314"" /></p>
<p>$$\text{A}$$.点表示的数为$$\frac{2}{3}$$；</p>
<p>$$\text{B}$$.点表示的数为$$2$$；</p>
<p>$$\text{C}$$.点表示的数为$$1.25$$；</p>
<p>$$\text{D}$$.点表示的数的倒数为$$\frac{5}{12}$$．</p>
解析：

<p><img alt="""" data=""https://taltools.speiyou.com"" height=""55"" src=""https://taltools.speiyou.com"" width=""311"" /></p>
<p>，由图可知$$\frac{2}{3} &lt; 1.25 &lt; 2&lt;\frac{12}{5} $$，所以$$ A &lt; C &lt; B&lt;D $$．</p>",普通题,有理数比较大小-利用数轴
3839,56197,"<p>$$(5x+2y)(25x-10 y)$$．</p>
解析：

<p>$$(5+6x)(5-6x)$$．</p>
解析：

<p>$$(b+2a)(2a-b)$$．</p>
解析：

<p>$$(-m+n)(-m-n)$$．</p>
解析：

<p>$$\left( -\frac{1}{2}x+2y \right)\left( -\frac{1}{2}x-2y \right)$$．</p>
解析：

<p>$$\left( -\frac{1}{4}x-y \right)\left( -\frac{1}{4}x+y \right)$$．</p>
解析：

<p>$$(-4a-1)(4a-1)$$．</p>

解析：
",复合题,平方差公式的计算
3840,43579,"<p>某几何体如图$$1$$所示，则它的主视图为（&nbsp; ）．<img alt="""" data=""https://taltools.speiyou.com"" height=""143"" src=""https://taltools.speiyou.com"" style=""float:right"" width=""85"" /></p>
解析：
<p>圆柱的主视图为长方形，又中空，所以中间有两条虚线．</p>
<p>故选：$$\text{B}$$．</p>
",普通题,简单几何体三视图
3841,2828,"<p>如图，在直角$$\triangle ABC$$中，$$\angle C=90{}^\circ $$，点$$D$$是$$AB$$的中点，$$ED\bot AB$$交$$AC$$于点$$E$$，设$$\angle A=\alpha $$，且$$\tan \alpha =\frac{1}{3}$$，则$$\tan 2\alpha =$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
<p><img alt="""" data=""https://taltools.speiyou.com"" height=""112"" src=""https://taltools.speiyou.com"" style=""float:right"" width=""150"" /></p>
解析：
<p>连接$$BE$$，</p>
<p>∵点$$D$$是$$AB$$的中点，$$ED\bot AB$$，$$\angle A=\alpha $$，</p>
<p>&there4;$$ED$$是$$AB$$的垂直平分线，</p>
<p>&there4;$$EB=EA$$，</p>
<p>&there4;$$\angle EBA=\angle A=\alpha $$，</p>
<p>&there4;$$\angle BEC=2\alpha $$，</p>
<p>∵$$\tan \alpha =\frac{1}{3}$$，设$$DE=a$$，</p>
<p>&there4;$$AD=3a$$，$$AE=\sqrt{10}a$$，</p>
<p>&there4;$$AB=6a$$，</p>
<p>设$$CE=x$$，</p>
<p>在$$\text{Rt}\triangle ABC$$中，$$(6a)^2-(x+\sqrt{10}a)^2=BC^2$$，</p>
<p>在$$\text{Rt}\triangle BCE$$中，$$(\sqrt{10}a)^2-x^2=BC^2$$，</p>
<p>解得$$x=\frac{4}{5}\sqrt{10}a$$，</p>
<p>&there4;$$\rm tan 2\alpha =\dfrac{BC}{CE}=\frac{\dfrac{3a\sqrt{10}}{5}}{\dfrac{4a\sqrt{10}}{5}}=\dfrac{3}{4}$$．</p>
<p><img alt="""" data=""https://taltools.speiyou.com"" height=""94"" src=""https://taltools.speiyou.com"" style=""float:left"" width=""148"" /></p>",普通题,探究一般角的三角函数的值
3842,32634,"<p>下列计算正确的是（&nbsp; ）．</p>
解析：
<p>$$\text{A}$$、$${{x}^{2}}$$和$${{x}^{3}}$$不是同类项，不能合并，故本选项错误；</p>
<p>$$\text{B}$$、应为$${{x}^{2}}+{{x}^{2}}=2{{x}^{2}}$$，故本选项错误；</p>
<p>$$\text{C}$$、$$x$$和$$2y$$不是同类项，故本选项错误；</p>
<p>$$\text{D}$$、$$2{{y}^{2}}-{{y}^{2}}={{y}^{2}}$$，正确．</p>
<p>故选$$\text{D}$$．</p>",普通题,合并同类项
3843,30090,"<p>$$\left( 3a+2b \right)\left( -3a+2b \right)\left( 9{{a}^{2}}+4{{b}^{2}} \right)$$．(结果用幂的形式表示)(利用公式计算)</p>
解析：
<p>原式$$=\left( 4{{b}^{2}}-9{{a}^{2}} \right)\left( 9{{a}^{2}}+4{{b}^{2}} \right)=16{{b}^{4}}-81{{a}^{4}}$$．</p>",普通题,平方差公式的计算
3844,15940,"<p>如图，$$B$$，$$C$$、$$D$$依次是线段$$AE$$上的三点，已知$$AE=8.8\text{cm}$$，$$BD=3\text{cm}$$，则图中以$$A$$、$$B$$、$$C$$、$$D$$、$$E$$这$$5$$个点为端点的所有线段的长度之和为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;$$\text{cm}$$．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""43"" src=""https://taltools.speiyou.com"" width=""273"" /></p>
解析：
<p>所有线段的和：</p>
<p>$$=AB+AC+AD+AE+BC+BD+BE+CD+CE+DE$$</p>
<p>$$=\left( AB+BE \right)+\left( BC+CD \right)+\left( AC+DE \right)+\left( AD+DE \right)+AE+BD$$</p>
<p>$$=BD+AE+AE+AE+AE+BD$$</p>
<p>$$=8.8\times 4+3\times 2$$</p>
<p>$$=41.2\left( \text{cm} \right)$$．</p>",普通题,线段和差-不需要分类讨论
3845,31204,"<p>$$102^2$$．
</p>
解析：
<p>$${{102}^{2}}={{\left( 100+2 \right)}^{2}}={{100}^{2}}+400+4=10404$$．</p>",普通题,完全平方公式的计算-不含分式
3846,22045,"<p>把$$0.\dot{4}2\dot{8}$$，$$\frac{14}{33}$$，$$0.43$$按照从小到大的顺序排列为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>此题可以看都化小数比较，$$\frac{14}{33}=\frac{42}{99}=0.\dot{4}\dot{2}$$，易知$$\frac{14}{33} &nbsp;&lt; &nbsp;0.\dot{4}2\dot{8} &nbsp;&lt; &nbsp;0.43$$．</p>",普通题,有理数比较大小-利用有理数正负性
3847,37709,"<p>若$$\sqrt[3]{x}=3$$，则$$x=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>∵$${{(\sqrt[3]{x})}^{3}}={{3}^{3}}$$，</p>
<p>则$$x={{3}^{3}}$$，</p>
<p>&there4;$$x=27$$．</p>
<p>故答案为：$$27$$．</p>",普通题,开立方
3848,44219,"<p>如图，已知点$$O$$是直线$$AB$$上一点，$$\angle 1=65{}^\circ ,$$则$$\angle 2$$的度数为(　　)</p>
<p><img alt="""" height=""130"" src=""https://taltools.speiyou.com"" width=""200"" /></p>
解析：
<p>解：$$\because \angle 1+\angle 2=180{}^\circ ,\angle 1=65{}^\circ $$，</p>
<p>$$\therefore \angle 2=180{}^\circ -\angle 1=180{}^\circ -65{}^\circ =115{}^\circ $$．</p>
<p>故选D．</p>
<p></p>",普通题,角的和差的计算与证明-不需要分类讨论
3849,25818,"<p>若$$P$$是抛物线上位于直线$$AC$$上方的一个动点，直接写出$$\triangle APC$$的面积的最大值及此时点$$P$$的坐标．</p>
解析：
<p>过点$$P$$作$$PQ\bot x$$轴交$$AC$$于点$$Q$$；</p>
<p>过点$$C$$作$$CG\bot x$$轴于点$$G$$，如图$$1$$，设$$Q(x,x+1)$$，</p>
<p><img alt="""" data=""https://taltools.speiyou.com"" height=""200"" src=""https://taltools.speiyou.com"" width=""193"" /></p>
<p>则$$P(x,-{{x}^{2}}+2x+3)$$，</p>
<p>&there4;$$PQ=(-{{x}^{2}}+2x+3)-(x-1)=-{{x}^{2}}+x+2$$，</p>
<p>又∵$${{S}_{\triangle APC}}={{S}_{\triangle APQ}}+{{S}_{\triangle CPQ}}=\frac{1}{2}PQ\cdot AG=\frac{1}{2}\left( -{{x}^{2}}+x+2 \right)\times 3$$</p>
<p>$$=-\frac{3}{2}{{\left( x-\frac{1}{2} \right)}^{2}}+\frac{27}{8}$$，</p>
<p>&there4;面积的最大值为$$\frac{27}{8}$$，</p>
<p>此时$$P\left( \frac{1}{2},\frac{15}{4} \right)$$．</p>",普通题,二次函数与面积
3850,44899,"<p>如图，我们把一个半圆与抛物线的一部分围成的封闭图形称为&ldquo;圆抛线&rdquo;．已知点$$A$$，$$B$$，$$C$$，$$D$$分别是&ldquo;圆抛线&rdquo;与坐标轴的交点，抛物线的解析式为$$y={{x}^{2}}-2x-3$$，$$AB$$为半圆的直径，则这个&ldquo;圆抛线&rdquo;被$$y$$轴截得的弦$$CD$$的长为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""189"" src=""https://taltools.speiyou.com"" width=""189"" /></p>
解析：
<p>连接$$AC$$，$$BC$$，</p>
<p><img alt="""" data=""https://taltools.speiyou.com"" height=""185"" src=""https://taltools.speiyou.com"" width=""185"" /></p>
<p>∵抛物线的解析式为$$y={{x}^{2}}-2x-3$$，</p>
<p>&there4;点$$D$$的坐标为$$(0,-3)$$，</p>
<p>&there4;$$OD$$的长为$$3$$，</p>
<p>设$$y=0$$，则$$0={{x}^{2}}-2x-3$$，</p>
<p>解得：$$x=-1$$或$$3$$，</p>
<p>&there4;$$A(-1,0)$$，$$B(3,0)$$，</p>
<p>&there4;$$AO=1$$，$$BO=3$$，$$AB=4$$，$$M(1,0)$$．</p>
<p>&there4;$$MC=2$$，$$OM=1$$．</p>
<p>在$$\text{Rt}\triangle COB$$中，$$OC=\sqrt{C{{M}^{2}}-O{{M}^{2}}}=\sqrt{3}$$．</p>
<p>&there4;$$CD=CO+OD=3+\sqrt{3}$$，</p>
<p>即这个&ldquo;圆抛线&rdquo;被$$y$$轴截得的线段$$CD$$的长为$$3+\sqrt{3}$$．</p>
<p>故答案为：$$3+\sqrt{3}$$．</p>",普通题,二次函数与坐标轴交点
3851,32462,"<p>用以上规律计算：$$(-1\times \frac{1}{2})+(-\frac{1}{2}\times \frac{1}{3})+(-\frac{1}{3}\times \frac{1}{4})+\ldots +(-\frac{1}{2015}\times \frac{1}{2016})$$．</p>
解析：
<p>$$(-1\times \frac{1}{2})+(-\frac{1}{2}\times \frac{1}{3})+(-\frac{1}{3}\times \frac{1}{4})+\ldots +(-\frac{1}{2015}\times \frac{1}{2016})$$</p>
<p>$$=-1+\frac{1}{2}+\left( -\frac{1}{2} \right)+\frac{1}{3}+\left( -\frac{1}{3} \right)+\frac{1}{4}+\cdots +\left( -\frac{1}{2015} \right)+\frac{1}{2016}$$</p>
<p>$$=-1+\frac{1}{2016}$$</p>
<p>$$=-\frac{2015}{2016}$$．</p>",普通题,算式找规律
3852,28858,"<p>求$$A$$型计算器和$$B$$型计算器的售价分别是每个多少元?</p>
解析：
<p>设$$A$$型计算器的售价为每个$$x$$元，$$B$$型计算器的售价为每个$$y$$元，</p>
<p>根据题意得：$$\begin{cases}2x+3y=90 \\ x+2y=55 \\ \end{cases}$$，</p>
<p>解得：$$\begin{cases}x=15 \\ y=20 \\ \end{cases}$$．</p>
<p>答：$$A$$型计算器的售价为每个$$15$$元，$$B$$型计算器的售价为每个$$20$$元．</p>",普通题,二元一次方程组的经济问题
3853,41296,"<p>请写出$$B$$、$$C$$、$$D$$点坐标．</p>

解析：
<p>根据已知图形容易写出$$B(3,0)$$、$$D(0,3)$$，所以$$CD=AB=5$$，则$$C$$的坐标为$$C(5,3)$$．</p>
<p>$$B(3,0)$$、$$D(0,3)$$，</p>
<p>∵$$CD=AB=5$$，</p>
<p>则$$C$$的坐标为$$C(5,3)$$．</p>",普通题,象限内坐标的特征
3854,27020,"<p>$${{(\sqrt{2}-1)}^{2}}+(\sqrt{2}-1)(\sqrt{2}+1)+4\sqrt{\frac{1}{2}}$$．</p>
解析：
<p>原式$$=(2-2\sqrt{2}+1)+(2-1)+2\sqrt{2}$$</p>
<p>$$~~~~~~=3-2\sqrt{2}+1+2\sqrt{2}$$</p>
<p>$$~~~~~~=4$$．</p>",普通题,二次根式的四则混合运算
3855,48329,"<p>连接$$BC$$，点$$P$$是线段$$BC$$下方抛物线上的一点，当点$$P$$在什么位置时，$$\triangle PBC$$的面积最大，求出此时点$$P$$的坐标．</p>
解析：
<p>如图，过点$$P$$作$$PH//y$$轴，交$$BC$$于点$$H$$，</p>
<p>∵点$$B$$的坐标是$$(3,0)$$，点$$C(0,-3)$$，</p>
<p>设$$BC$$直线解析式为$$y=kx+b$$，把$$B$$、$$C$$两点的坐标代入，</p>
<p><img alt="""" data=""https://taltools.speiyou.com"" height=""186"" src=""https://taltools.speiyou.com"" style=""float:right"" width=""182"" /></p>
<p>得$$\begin{cases}3k+b=0 \\ b=-3 \end{cases}$$，解得$$\begin{cases}k=1 \\ b=-3 \end{cases}$$，</p>
<p>&there4;直线$$BC$$的解析式是$$y=x-3$$，</p>
<p>设$$P(m,{{m}^{2}}-2m-3)$$，则$$H(m,m-3)$$（$$0&lt;{}m&lt;{}3$$），</p>
<p>&there4;$${{S}_{\triangle PBC}}=\frac{1}{2}OB\cdot PH$$</p>
<p>$$=\frac{1}{2}\times 3(m-3-{{m}^{2}}+2m+3)$$</p>
<p>$$=-\frac{3}{2}{{\left( m-\frac{3}{2} \right)}^{2}}+\frac{27}{8}$$，</p>
<p>&there4;当$$m=\frac{3}{2}$$时，$$\triangle PBC$$的面积最大，此时点$$P$$的坐标为$$\left( \frac{3}{2},-\frac{17}{4} \right)$$．</p>",普通题,二次函数与面积
3856,14453,"<p>方程$${{x}^{2}}+3x+m=0$$的一个根是另一个根的$$2$$倍，求$$m$$的值．</p>
解析：
<p>设方程一个根为$$a$$，则另一个根为$$2a$$，</p>
<p>根据题意得$$a+2a=-3$$①，</p>
<p>$$a\cdot 2a=m$$，</p>
<p>由①得$$a=-1$$，</p>
<p>所以$$m=\left( -1 \right)\times \left( -2 \right)=2$$．</p>",普通题,一元二次方程根与系数的关系
